VP	TO	 ID obj.	ITyp	STyp	S	Zaèátek	Konec	VarPole	ÈZá	H	Var.pole uživatel.dat
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30020864			T 30020864                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30026614			T 30026614                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30028092			T 30028092                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30028144			T 30028144                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30028367			T 30028367                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30028368			T 30028368                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30028370			T 30028370                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30028371			T 30028371                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30028372			T 30028372                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30028373			T 30028373                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30028374			T 30028374                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30028378			T 30028378                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000838	1001	B007	1	01.02.2024	31.12.9999	T 30028379			T 30028379                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30002019			T 30002019                                     000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30002021			T 30002021                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30002022			T 30002022                                     000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30003832			T 30003832                                     000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30003836			T 30003836                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30003837			T 30003837                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30003841			T 30003841                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30003842			T 30003842                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30003843			T 30003843                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30003845			T 30003845                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30003846			T 30003846                                     #900114870000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30004756			T 30004756                                     000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30004761			T 30004761                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30004762			T 30004762                                     000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30005506			T 30005506                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30006167			T 30006167                                     000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30028092			T 30028092                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.07.2014	31.12.2018	T 30036795			T 30036795                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30003840			T 30003840                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30003876			T 30003876                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30003877			T 30003877                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30003878			T 30003878                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30003879			T 30003879                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30003880			T 30003880                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30003881			T 30003881                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30003882			T 30003882                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30003883			T 30003883                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30003884			T 30003884                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30003885			T 30003885                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30003886			T 30003886                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30004758			T 30004758                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30006167			T 30006167                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30036795			T 30036795                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000843	1001	B007	1	01.01.2019	31.01.2024	T 30057134			T 30057134                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000843	1001	B007	1	01.02.2024	31.12.9999	T 30003840			T 30003840                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20000843	1001	B007	1	01.02.2024	31.12.9999	T 30003876			T 30003876                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.02.2024	31.12.9999	T 30003877			T 30003877                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.02.2024	31.12.9999	T 30003878			T 30003878                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20000843	1001	B007	1	01.02.2024	31.12.9999	T 30003879			T 30003879                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
